,Name,M,t,r,s,WA,beta,pPhi_000C_575NM,dMag_000C_575NM,pPhi_000C_660NM,dMag_000C_660NM,pPhi_000C_730NM,dMag_000C_730NM,pPhi_000C_760NM,dMag_000C_760NM,pPhi_000C_825NM,dMag_000C_825NM,pPhi_001C_575NM,dMag_001C_575NM,pPhi_001C_660NM,dMag_001C_660NM,pPhi_001C_730NM,dMag_001C_730NM,pPhi_001C_760NM,dMag_001C_760NM,pPhi_001C_825NM,dMag_001C_825NM,pPhi_003C_575NM,dMag_003C_575NM,pPhi_003C_660NM,dMag_003C_660NM,pPhi_003C_730NM,dMag_003C_730NM,pPhi_003C_760NM,dMag_003C_760NM,pPhi_003C_825NM,dMag_003C_825NM,pPhi_010C_575NM,dMag_010C_575NM,pPhi_010C_660NM,dMag_010C_660NM,pPhi_010C_730NM,dMag_010C_730NM,pPhi_010C_760NM,dMag_010C_760NM,pPhi_010C_825NM,dMag_010C_825NM,pPhi_030C_575NM,dMag_030C_575NM,pPhi_030C_660NM,dMag_030C_660NM,pPhi_030C_730NM,dMag_030C_730NM,pPhi_030C_760NM,dMag_030C_760NM,pPhi_030C_825NM,dMag_030C_825NM,pPhi_100C_575NM,dMag_100C_575NM,pPhi_100C_660NM,dMag_100C_660NM,pPhi_100C_730NM,dMag_100C_730NM,pPhi_100C_760NM,dMag_100C_760NM,pPhi_100C_825NM,dMag_100C_825NM,pPhi_300C_575NM,dMag_300C_575NM,pPhi_300C_660NM,dMag_300C_660NM,pPhi_300C_730NM,dMag_300C_730NM,pPhi_300C_760NM,dMag_300C_760NM,pPhi_300C_825NM,dMag_300C_825NM,pPhi_600C_575NM,dMag_600C_575NM,pPhi_600C_660NM,dMag_600C_660NM,pPhi_600C_730NM,dMag_600C_730NM,pPhi_600C_760NM,dMag_600C_760NM,pPhi_600C_825NM,dMag_600C_825NM,dMag_min_575NM,dMag_max_575NM,dMag_med_575NM,pPhi_min_575NM,pPhi_max_575NM,pPhi_med_575NM,dMag_min_660NM,dMag_max_660NM,dMag_med_660NM,pPhi_min_660NM,pPhi_max_660NM,pPhi_med_660NM,dMag_min_730NM,dMag_max_730NM,dMag_med_730NM,pPhi_min_730NM,pPhi_max_730NM,pPhi_med_730NM,dMag_min_760NM,dMag_max_760NM,dMag_med_760NM,pPhi_min_760NM,pPhi_max_760NM,pPhi_med_760NM,dMag_min_825NM,dMag_max_825NM,dMag_med_825NM,pPhi_min_825NM,pPhi_max_825NM,pPhi_med_825NM
0,47 UMa d,3.5716433187214807,0.0,14.563380944249339,14.190376601981674,1028.5341133650843,102.99555403559181,0.09757434101017334,24.550405578362067,0.07241934265151678,24.874108199463173,0.04635989342100985,25.358388573330636,0.030916800406394957,25.79825828991066,0.017421733462006914,26.421016232734267,0.1248234583924205,24.283004117782028,0.12679331172684774,24.266003782087203,0.1279345886979969,24.256274702417663,0.12828441427073453,24.25330990651039,0.12881192230597893,24.248854491987547,0.11543043257232843,24.367943837590463,0.11672650901579126,24.355820902743744,0.11772833296535452,24.346542159394026,0.11814930858175123,24.34266668437796,0.11898966455166798,24.33497154503646,0.10815407650484564,24.43863741212069,0.10939935031270684,24.426207788334025,0.11036567534910778,24.41665958259747,0.11075669966673922,24.412819630162986,0.1114721169654193,24.405829023293496,0.11264585882706774,24.394456569289915,0.11298380011746641,24.39120420104937,0.11315646591920564,24.389546207521832,0.11332536612711577,24.387926818425072,0.11343435456115841,24.386883134851175,0.12396525622427308,24.290494689548833,0.12280056195710322,24.300743759965933,0.12065270832604873,24.319901957792737,0.11999383314953513,24.325847328266033,0.11796639334656321,24.344348891290522,0.11413832201382229,24.380165936637642,0.10974787188750945,24.42275437644839,0.1047796448310229,24.473052340518358,0.10302611003097738,24.491376389443154,0.09926839346331282,24.531717161973475,0.10349910005870337,24.486403211638468,0.0917792556137491,24.616883318067735,0.08151065937942346,24.74570862958281,0.07696387506151392,24.808027330724443,0.07151118789232126,24.887809664791778,24.283004117782028,24.550405578362067,24.387311252963777,0.09757434101017334,0.1248234583924205,0.11339209042044501,24.266003782087203,24.874108199463173,24.40697928874888,0.07241934265151678,0.12679331172684774,0.11136583600248792,24.256274702417663,25.358388573330636,24.403102895059654,0.04635989342100985,0.1279345886979969,0.11176107063415672,24.25330990651039,25.79825828991066,24.40037322429403,0.030916800406394957,0.12828441427073453,0.11204103289692749,24.248854491987547,26.421016232734267,24.396356079072334,0.017421733462006914,0.12881192230597893,0.11245323576328886
1,47 UMa d,3.635109836975862,127.90909090917557,14.500417695344229,14.020396253937824,1016.2137506667815,104.7836987165374,0.09240173480660348,24.600135846967596,0.06881801671698311,24.92008077841416,0.044257594247928286,25.39936665229549,0.02965664871837882,25.83403097695276,0.0167542374954538,26.454024491029987,0.11829170445746716,24.331950435586634,0.12017377367787863,24.314811911900634,0.12125037943431345,24.3051283936492,0.12157571941795309,24.30221903907715,0.12205697913426289,24.29792961667513,0.10893405406905936,24.421426993098237,0.11016068989575464,24.40926954177513,0.11112604643688807,24.399796500474572,0.11153478278605411,24.39581034491666,0.11235692323639333,24.387836564375537,0.10168272785148648,24.49621818808756,0.10283710689167196,24.48396153405931,0.10373626747243804,24.474509615437427,0.10410089139776713,24.470700038698034,0.10476913324366058,24.463752781978755,0.10569299426362662,24.45422065558335,0.10600245379055079,24.45104636294074,0.10616555477866327,24.449377075625442,0.10632746196811287,24.447722540957848,0.10643798733517003,24.446594525072328,0.11611032178513972,24.352159087848943,0.11499621291948531,24.362627313713972,0.11298507484119201,24.38178346542614,0.11237212112601717,24.38768971287201,0.11048410415435982,24.406086662952283,0.10714837664247674,24.43937217042221,0.10296661751800841,24.482595043779515,0.09827858840857846,24.533188884458227,0.09663173965980545,24.55153666396638,0.09309088581125695,24.59206825229472,0.09756454477479275,24.54110610317988,0.08651161486619338,24.671650112392204,0.0768421253936046,24.80033773797284,0.07258208129233581,24.86226261587316,0.06740873582389363,24.942545703224724,24.331950435586634,24.600135846967596,24.44679641300278,0.09240173480660348,0.11829170445746716,0.10642068545305168,24.314811911900634,24.92008077841416,24.466820703360128,0.06881801671698311,0.12017377367787863,0.10448453565427959,24.3051283936492,25.39936665229549,24.461943345531434,0.044257594247928286,0.12125037943431345,0.10495091112555066,24.30221903907715,25.83403097695276,24.45921128982794,0.02965664871837882,0.12157571941795309,0.10521417668294,24.29792961667513,26.454024491029987,24.45517365352554,0.0167542374954538,0.12205697913426289,0.10560356028941531
2,47 UMa d,3.698576355230243,255.81818181835115,14.428757820620353,13.828229557620167,1002.2852970283711,106.58852599593149,0.08733386290947437,24.650621641613174,0.06527650155083846,24.966686140194426,0.0421800266338711,25.440811192754936,0.02840422521005592,25.870120948324814,0.01608918866069613,26.48724295628581,0.11194328258972054,24.38108322215212,0.11373653796376439,24.36382830535788,0.11474850059541511,24.354210768399657,0.11504962521017523,24.351365296249913,0.11548554487680725,24.347259247456225,0.10264204219905357,24.475265106045264,0.10380197286621459,24.463064297292348,0.10473243215624652,24.453375344121273,0.105129484479095,24.449266979884573,0.10593428375091533,24.440986980439888,0.09541936372935915,24.554487026104347,0.09648649504858388,24.542411990373814,0.0973212590838367,24.53305901949483,0.09766059494478933,24.529279902677914,0.09828371065178026,24.52237445511862,0.09896729494388223,24.51484906700736,0.09924957283166291,24.51175670122449,0.09940367999261211,24.510072160395275,0.09955897614293421,24.508377262564895,0.09967115670633793,24.507154570893835,0.10851710242515317,24.414832844562483,0.1074517361978067,24.425544723872008,0.10557253734054824,24.44470091794434,0.10500389397881095,24.45056480482194,0.10325030236553837,24.468849986460786,0.10038378550908099,24.49941939418927,0.09640290283121056,24.543353038492764,0.09198647560993709,24.59426836802795,0.09044175571243655,24.612655855449496,0.08711157680996554,24.653388629355163,0.09180826388161065,24.596373879717028,0.08139884961287946,24.727032648907713,0.07230699527759414,24.85562752990798,0.06832226402563803,24.917172693505584,0.0634222445402997,24.99797429725851,24.38108322215212,24.650621641613174,24.507134230598318,0.08733386290947437,0.11194328258972054,0.09967554022648162,24.36382830535788,24.966686140194426,24.527084345799153,0.06527650155083846,0.11373653796376439,0.09786803394012339,24.354210768399657,25.440811192754936,24.52156558994505,0.0421800266338711,0.11474850059541511,0.0983624695382244,24.351365296249913,25.870120948324814,24.518828582621403,0.02840422521005592,0.11504962521017523,0.09860978554386177,24.347259247456225,26.48724295628581,24.514764513006227,0.01608918866069613,0.11548554487680725,0.09897743367905909
3,47 UMa d,3.7620428734843934,383.72727272706106,14.348386224578764,13.613853027960532,986.7470502262627,108.41247542290117,0.08237036625219651,24.7020213956321,0.061794514048459925,25.014074084980926,0.04012680965312298,25.482862308673706,0.027159152831174746,25.906658340782492,0.015426291327521812,26.52079506619784,0.1057767409362936,24.43047343338208,0.10747968335090761,24.413132942539608,0.10842672034335368,24.40360808429743,0.10870379523076054,24.400837120490905,0.10909511129407361,24.396935664038352,0.09655443150735754,24.529518360338535,0.09765042667604565,24.517263525116345,0.09854754812502262,24.507334329601484,0.09893345543866833,24.503090943474387,0.0997217402998772,24.49447426569284,0.08936470748181659,24.61353379291802,0.09034823593577807,24.601649694956723,0.09112137122140727,24.592398271946596,0.09143653220230945,24.588649521322125,0.09201657613526806,24.581783714547726,0.09246941439352552,24.576453620073746,0.09272580402168489,24.5734473688104,0.09287149178922553,24.571742834101453,0.09302054641399447,24.570001672523524,0.09313457109846877,24.568671590973178,0.10118606603617977,24.478647109444257,0.10016760902493287,24.489630619727016,0.09841556024945221,24.508789465415788,0.09788956744596358,24.514607864594854,0.09626553964808544,24.532771763849468,0.0938450770485312,24.56042015019561,0.09005733955063157,24.60515110570928,0.08590335930807333,24.65642351938177,0.08445677981068209,24.67486259193879,0.08133071389368006,24.715812427207613,0.08623058457587604,24.652295562509153,0.07644164293213315,24.78312385669005,0.06790686072774137,24.91166475349526,0.06418698975975243,24.97283136665903,0.059553841432948215,25.054174437604658,24.43047343338208,24.7020213956321,24.56843688513468,0.08237036625219651,0.1057767409362936,0.09315724572102836,24.413132942539608,25.014074084980926,24.587548531883563,0.061794514048459925,0.10747968335090761,0.09153701997873148,24.40360808429743,25.482862308673706,24.582070553024025,0.04012680965312298,0.10842672034335368,0.0919964315053164,24.400837120490905,25.906658340782492,24.579325596922825,0.027159152831174746,0.10870379523076054,0.09222853930815196,24.396935664038352,26.52079506619784,24.575227652760454,0.015426291327521812,0.10909511129407361,0.09257557361686841
4,47 UMa d,3.8255093917387746,511.63636363623664,14.259286993716065,13.377241576514155,969.5971918223648,110.25810093398614,0.07751160820976268,24.754505777517846,0.058372221262814473,25.0624070967731,0.03809777103380718,25.52567372836163,0.025921141952784117,25.943787320785795,0.014765283214894545,26.554818192707973,0.09979166710039473,24.48018695199704,0.1014022974239014,24.46280316002973,0.102283798558358,24.4534055262166,0.10253688020938338,24.450722398196774,0.10288415196770022,24.447051441273942,0.09067247793568653,24.58423393562665,0.09170735900825998,24.57191217981816,0.09257269899773428,24.561715331912435,0.09294798591630472,24.557322688034027,0.09372053681864151,24.548335728032242,0.08352076412655668,24.67343649928589,0.08442435232072248,24.66175330296785,0.08513864165763105,24.652605854424113,0.08543074789807024,24.648887125855623,0.08596979085108931,24.64205797136389,0.08620138889798915,24.639136988461846,0.08643318333767759,24.636221375868047,0.0865710326621442,24.63449115174392,0.08671420389062755,24.632697043662848,0.08683033748225143,24.63124392433292,0.09411924347412148,24.543726577612965,0.09314586180261865,24.555013733735734,0.09151613280180439,24.57417849718807,0.09103106948065541,24.57994853411327,0.08953186068086413,24.597978621216306,0.08753414924432971,24.62247885897024,0.08393187078933217,24.66810538837452,0.08003053374222241,24.71978336352742,0.078678689278151,24.738279856011168,0.07574973629959722,24.779469833541924,0.08083293807086672,24.70895173536158,0.071641672153027,24.840008361940576,0.06364424756039114,24.968524755891806,0.06017976287142212,25.029296466461982,0.055806519746490105,25.111210298012544,24.48018695199704,24.754505777517846,24.63080792371604,0.07751160820976268,0.09979166710039473,0.08686776907115942,24.46280316002973,25.0624070967731,24.64898733941795,0.058372221262814473,0.1014022974239014,0.08542876782920003,24.4534055262166,25.52567372836163,24.643548503084016,0.03809777103380718,0.102283798558358,0.08585483715988762,24.450722398196774,25.943787320785795,24.640792084759234,0.025921141952784117,0.10253688020938338,0.0860724758943489,24.447051441273942,26.554818192707973,24.636650947848405,0.014765283214894545,0.10288415196770022,0.08640006416667037
5,47 UMa d,3.888975909993156,639.5454545454122,14.161443808112907,13.118369637225172,950.8338687608087,112.12808857099759,0.0727580879807261,24.808268069543846,0.05500986828589346,25.11186975097337,0.03609279217520894,25.569420061636315,0.024689919798112782,25.981672065726794,0.014105919246202255,26.589467780545345,0.09398747022886808,24.530296363023787,0.09550325576236543,24.512925820715743,0.09631826269707248,24.5036996622746,0.09654729203122696,24.501121020823767,0.096850889845589,24.497712225494812,0.08499754528408923,24.63945530484869,0.08597419799825197,24.62705093059391,0.08680930430591273,24.61655557425066,0.08717447541156194,24.611997907171762,0.08793200767821163,24.60260379080647,0.07788986737387077,24.734268852819376,0.07871719793412048,24.722797197983017,0.07937544033485316,24.713755894811285,0.0796456193138442,24.710066529614462,0.08014574869831068,24.70327003791799,0.08016560074627958,24.703001135093537,0.08037409373581363,24.70018104109533,0.08050468975755844,24.698418311951407,0.08064232810110494,24.69656362086154,0.08076089064576246,24.694968514253183,0.08731901678992261,24.610199171396744,0.08638888650943226,24.62182657295032,0.08487660953255662,24.641001206239196,0.08443070910880253,24.64672017169237,0.08305164421617336,24.664600676634045,0.0814532182467348,24.68570064339694,0.0780287872406947,24.732334121285735,0.07436982176912649,24.784479411991647,0.07310970841617165,24.80303363417189,0.0703705431579393,24.844494005793667,0.07561699613371661,24.766422710870756,0.06700090108991175,24.897769654862074,0.059521739964061036,25.026282218196997,0.05630384678530646,25.086626094480554,0.05218305875865832,25.16914743347812,24.530296363023787,24.808268069543846,24.69435088924524,0.0727580879807261,0.09398747022886808,0.0808094094965072,24.512925820715743,25.11186975097337,24.711489119539173,0.05500986828589346,0.09550325576236543,0.07954564583496705,24.5036996622746,25.569420061636315,24.706087103381346,0.03609279217520894,0.09631826269707248,0.0799400650462058,24.501121020823767,25.981672065726794,24.703315075238002,0.024689919798112782,0.09654729203122696,0.08014397370747457,24.497712225494812,26.589467780545345,24.699119276085586,0.014105919246202255,0.096850889845589,0.08045331967203656
6,47 UMa d,3.9524424282475374,767.4545454545878,14.05484043817538,12.837212515546621,930.4552911536489,114.02527592325602,0.068109349204942,24.863546367702753,0.0517070838038003,25.162688081701795,0.03411151701673244,25.61431060933615,0.02346509762881306,26.02050728039498,0.013447940477231676,26.62492374864196,0.08836115592587769,24.580909722575367,0.08977899612930136,24.563626331596677,0.09052617895887963,24.554627720291904,0.09073097255306178,24.55217427873148,0.09099105598933864,24.549066431013763,0.0795290523497088,24.6952486752657,0.0804504296010388,24.68274227520937,0.08125681174862592,24.671913749010184,0.08161233264167012,24.66717371651775,0.08235544191427656,24.657332439260777,0.07247290856036744,24.79612396598835,0.07322765396734779,24.784875392485755,0.07383264033853011,24.77594219518414,0.07408201677323936,24.77228120193844,0.07454531626908101,24.765512289985878,0.07436285369285729,24.768173075142514,0.07454933065830904,24.765453822860252,0.07467325056179136,24.763650552128315,0.0748057076099538,24.761726355543516,0.07492700656200825,24.759967238394225,0.08078587520539708,24.678224608257352,0.07989722927270819,24.69023389700409,0.07849756175553559,24.709422776190188,0.07808907986982759,24.71508743025945,0.07682545592051127,24.73280032844693,0.07560286854289601,24.750217509277924,0.07234889959901598,24.79798336898397,0.06892224380249329,24.850664674816933,0.06775071881634874,24.869278425798953,0.06519412805259878,24.91104199115211,0.0705830692124378,24.824811846181344,0.06252025936856018,24.956511266475832,0.05554035132203807,25.08504163767448,0.05256007996328405,25.144923150900247,0.04868402510680989,25.228096999781982,24.580909722575367,24.863546367702753,24.75919529221022,0.068109349204942,0.08836115592587769,0.07498286111787665,24.563626331596677,25.162688081701795,24.775164607673005,0.0517070838038003,0.08977899612930136,0.07388849231282842,24.554627720291904,25.61431060933615,24.769796373656227,0.03411151701673244,0.09052617895887963,0.07425294545016073,24.55217427873148,26.02050728039498,24.76700377874098,0.02346509762881306,0.09073097255306178,0.07444386219159657,24.549066431013763,26.62492374864196,24.76273976419005,0.013447940477231676,0.09099105598933864,0.07473616141554462
7,47 UMa d,4.015908946501918,895.3636363637634,13.939461342424114,12.533748002392887,908.4598492619135,115.95267358681504,0.06356536256902395,24.92061223429249,0.048463768206505844,25.215120608429107,0.032153734351844446,25.66058500707713,0.02224634693763672,26.060516790844318,0.012791119808797475,26.661392138531742,0.08290996610053739,24.632146711595585,0.08422614173634453,24.615046288488074,0.08490376767000248,24.606346148474103,0.08508400792015633,24.60404370716261,0.0853005092333735,24.601284495884794,0.07426698796043515,24.751674028956213,0.07513612760283672,24.739041534398517,0.07591525471667535,24.727840921669788,0.07626154752914674,24.72289952078097,0.07699069327093207,24.712567979788176,0.06727157036805433,24.859084640917995,0.06795740201491814,24.848071636519787,0.06851192160971947,24.839248183778313,0.06874161998916781,24.835614148886947,0.06917017391689877,24.828866386429066,0.06879479166706753,24.834774656014563,0.06896053254980757,24.83216203882748,0.0690783447829097,24.830308748792504,0.06920597619993725,24.828304557880685,0.06933029370984553,24.826355955428618,0.07452121314650079,24.74796376489993,0.07367234649200421,24.760402299237036,0.07238046288097018,24.779610165177985,0.07200768393197446,24.78521644948195,0.07085472881354946,24.802741455097,0.06998449530939288,24.81615896790439,0.06689384162823986,24.86519821141101,0.06368973822057489,24.918489895933703,0.0626033958596104,24.93716882621672,0.060222333346218106,24.97926960935089,0.06573211473809341,24.884219543890023,0.058201330365731635,25.016331275870968,0.05170156876829891,25.144904253064432,0.048949563620117854,25.204291494358056,0.04531022641998772,25.288172974532298,24.632146711595585,24.92061223429249,24.825466811959476,0.06356536256902395,0.08290996610053739,0.06938964348823021,24.615046288488074,25.215120608429107,24.840116837673634,0.048463768206505844,0.08422614173634453,0.06845896728236285,24.606346148474103,25.66058500707713,24.834778466285407,0.032153734351844446,0.08490376767000248,0.06879513319631458,24.60404370716261,26.060516790844318,24.831959353383816,0.02224634693763672,0.08508400792015633,0.06897379809455254,24.601284495884794,26.661392138531742,24.82761117092884,0.012791119808797475,0.0853005092333735,0.06925023381337214
8,47 UMa d,4.0793754647563,1023.2727272729389,13.815292385692043,12.207958303350011,884.8462533268914,117.91348897377948,0.0591268550809237,24.97977205070648,0.04528030894977681,25.269460546628043,0.03021947551363098,25.70851669389963,0.02103344547216944,26.101957950256743,0.012135276214688732,26.69910983541446,0.0776319242527427,24.68413312238659,0.07884203499033896,24.6673394368377,0.07944793007830302,24.659027533478984,0.07960315335247295,24.65690832022425,0.07977575899615111,24.654556638097777,0.06921246906657498,24.80877314408807,0.07003251648138424,24.7959846697594,0.0707858202956153,24.784368327101866,0.07112326152205868,24.779204840137417,0.07183875620202633,24.768336988985382,0.06228885314295841,24.92320816324827,0.06290945885889855,24.91244412653092,0.06341631232008145,24.903731539998088,0.06362746214074307,24.90012249709954,0.06402336510002467,24.893387757278525,0.06346446484384304,24.902907444464045,0.06361074937471302,24.900407720462063,0.06372301505580497,24.898493209465833,0.06384618251035569,24.89639666251316,0.06397377343506534,24.894229080286383,0.06852797493787773,24.81956425458069,0.06771724167225218,24.832485850956843,0.06652831023294482,24.851717768020652,0.06618954165246112,24.857260565865438,0.06514238220781195,24.87457490928272,0.06460087225611955,24.883638045184007,0.06166661214986957,24.934108775779258,0.058675588000533664,24.988090374011144,0.05767071488310551,25.00684566279668,0.05545827983710625,25.0493180130513,0.061066204914706185,24.944731673365645,0.05404675921391012,25.07730985606392,0.04800782778008398,25.205953860627286,0.04547425874281957,25.2648199287915,0.04206325381394523,25.349476838604396,24.68413312238659,24.97977205070648,24.893272744824024,0.0591268550809237,0.0776319242527427,0.0640326685499813,24.6673394368377,25.269460546628043,24.906425923496492,0.04528030894977681,0.07884203499033896,0.06326010411680578,24.659027533478984,25.70851669389963,24.90111237473196,0.03021947551363098,0.07944793007830302,0.0635696636879432,24.65690832022425,26.101957950256743,24.89825957980635,0.02103344547216944,0.07960315335247295,0.06373682232554938,24.654556638097777,26.69910983541446,24.893808418782456,0.012135276214688732,0.07977575899615111,0.063998569267545
9,47 UMa d,4.142841983010451,1151.1818181816489,13.682321701311542,11.859832344452798,859.6137006953934,119.9111528519058,0.054795382260132815,25.041372681194428,0.0421576325602057,25.326042047935786,0.0283090441687462,25.75841956858046,0.01982629256676453,26.14512880724056,0.011480282178879815,26.738351176366933,0.07252585277175308,24.737000473595756,0.0736247432410428,24.720673100537482,0.0741562465422924,24.712863234516522,0.07428582880475261,24.71096765081148,0.07441395662499004,24.709096591652994,0.0643678122310944,24.866560712789948,0.06514204539524174,24.853579106494035,0.06587092264801973,24.84149821711661,0.06619984010394266,24.83609023247014,0.06690183548542725,24.82463750108935,0.05752918238915544,24.98851207905988,0.05808828473420453,24.978011202242637,0.058550297667554985,24.9694098152573,0.058744038879769464,24.965823077040483,0.05910940576929441,24.95909110018482,0.0583764405619314,24.972638556535756,0.05850455362412568,24.9702584083072,0.05861182778479902,24.96826942143364,0.0587309010135019,24.96606592470029,0.05886199025041169,24.96364522753067,0.06281076858127425,24.893147314479187,0.06203658009164045,24.906612962822926,0.06094573872344107,24.925874219889067,0.06063930546593229,24.931347037515458,0.05969293257843461,24.948425295337643,0.0594562582638989,24.952738647500233,0.05667168499341079,25.004817269851163,0.05388453471921074,25.05957224069878,0.05295705804380135,25.078422957455576,0.05090647505357264,25.12130001869757,0.0565886157347269,25.006409907646542,0.05006034886584077,25.139497904035238,0.04446259954584661,25.26824545732886,0.04213706162309188,25.32657196531315,0.03894554732621307,25.41208805455693,24.737000473595756,25.041372681194428,24.962688602017995,0.054795382260132815,0.07252585277175308,0.05891634941291515,24.720673100537482,25.326042047935786,24.974134805274918,0.0421576325602057,0.0736247432410428,0.0582964191791651,24.712863234516522,25.75841956858046,24.96883961834547,0.0283090441687462,0.0741562465422924,0.058581062726177004,24.71096765081148,26.14512880724056,24.965944500870386,0.01982629256676453,0.07428582880475261,0.05873746994663569,24.709096591652994,26.738351176366933,24.961368163857745,0.011480282178879815,0.07441395662499004,0.05898569800985305
