,Name,M,t,r,s,WA,beta,pPhi_000C_575NM,dMag_000C_575NM,pPhi_000C_660NM,dMag_000C_660NM,pPhi_000C_730NM,dMag_000C_730NM,pPhi_000C_760NM,dMag_000C_760NM,pPhi_000C_825NM,dMag_000C_825NM,pPhi_001C_575NM,dMag_001C_575NM,pPhi_001C_660NM,dMag_001C_660NM,pPhi_001C_730NM,dMag_001C_730NM,pPhi_001C_760NM,dMag_001C_760NM,pPhi_001C_825NM,dMag_001C_825NM,pPhi_003C_575NM,dMag_003C_575NM,pPhi_003C_660NM,dMag_003C_660NM,pPhi_003C_730NM,dMag_003C_730NM,pPhi_003C_760NM,dMag_003C_760NM,pPhi_003C_825NM,dMag_003C_825NM,pPhi_010C_575NM,dMag_010C_575NM,pPhi_010C_660NM,dMag_010C_660NM,pPhi_010C_730NM,dMag_010C_730NM,pPhi_010C_760NM,dMag_010C_760NM,pPhi_010C_825NM,dMag_010C_825NM,pPhi_030C_575NM,dMag_030C_575NM,pPhi_030C_660NM,dMag_030C_660NM,pPhi_030C_730NM,dMag_030C_730NM,pPhi_030C_760NM,dMag_030C_760NM,pPhi_030C_825NM,dMag_030C_825NM,pPhi_100C_575NM,dMag_100C_575NM,pPhi_100C_660NM,dMag_100C_660NM,pPhi_100C_730NM,dMag_100C_730NM,pPhi_100C_760NM,dMag_100C_760NM,pPhi_100C_825NM,dMag_100C_825NM,pPhi_300C_575NM,dMag_300C_575NM,pPhi_300C_660NM,dMag_300C_660NM,pPhi_300C_730NM,dMag_300C_730NM,pPhi_300C_760NM,dMag_300C_760NM,pPhi_300C_825NM,dMag_300C_825NM,pPhi_600C_575NM,dMag_600C_575NM,pPhi_600C_660NM,dMag_600C_660NM,pPhi_600C_730NM,dMag_600C_730NM,pPhi_600C_760NM,dMag_600C_760NM,pPhi_600C_825NM,dMag_600C_825NM,dMag_min_575NM,dMag_max_575NM,dMag_med_575NM,pPhi_min_575NM,pPhi_max_575NM,pPhi_med_575NM,dMag_min_660NM,dMag_max_660NM,dMag_med_660NM,pPhi_min_660NM,pPhi_max_660NM,pPhi_med_660NM,dMag_min_730NM,dMag_max_730NM,dMag_med_730NM,pPhi_min_730NM,pPhi_max_730NM,pPhi_med_730NM,dMag_min_760NM,dMag_max_760NM,dMag_med_760NM,pPhi_min_760NM,pPhi_max_760NM,pPhi_med_760NM,dMag_min_825NM,dMag_max_825NM,dMag_med_825NM,pPhi_min_825NM,pPhi_max_825NM,pPhi_med_825NM
0,HD 190360 b,1.9058179257188268,0.0,0.15281015851003535,0.13478981320600741,8.42073188475016,61.89352642429694,0.07622747705445126,14.904895241497925,0.061923520976965324,15.13053500026883,0.0369941556938656,15.689841306262682,0.025969281104736598,16.074024287699203,0.019143006394932816,16.40514874521188,0.09201660884528148,14.700508546632582,0.10056279500240399,14.604080767634063,0.10630128805281608,14.5438277890146,0.10866741959141045,14.519925720124128,0.11374013857105761,14.470389723711845,0.037988699300780734,15.661038046386402,0.04425202285812706,15.495341286139867,0.04913723641130709,15.381647288438106,0.051196147741452105,15.33708089707048,0.05558748922637038,15.247731460557553,0.026195756572298754,16.064596741184737,0.024132480396331656,16.153669201095497,0.023567863426662717,16.17937357423393,0.0230729427649339,16.20241663437181,0.022063839794074468,16.25097136771071,0.026450793165313118,16.05407735748169,0.026961166667159205,16.03332740347429,0.022859644858382964,16.212500408711062,0.022685408961605022,16.220807573959398,0.022167626261934387,16.245876129294547,0.0539791773587618,15.279608452183027,0.03728004409552741,15.681483062834719,0.0235961998054825,16.178068943801787,0.01882958947568439,16.423071977282884,0.015080047510120034,16.664167331786576,0.07035580852941065,14.991924210472918,0.05311873586956401,15.297054778632027,0.03153521674306089,15.863184555603123,0.022428382336003826,16.23317922903076,0.01648899547467654,16.567188609227895,0.07423149512803298,14.933703586393829,0.058572444804326815,15.1909407268008,0.03435777748948881,15.77011144940072,0.024213300278091425,16.15003913649801,0.017747381022885738,16.487338422823626,14.700508546632582,16.064596741184737,15.135766331327972,0.026195756572298754,0.09201660884528148,0.062167492944086224,14.604080767634063,16.153669201095497,15.396198032385946,0.024132480396331656,0.10056279500240399,0.04868537936384554,14.5438277890146,16.212500408711062,15.816648002501921,0.022859644858382964,0.10630128805281608,0.03294649711627485,14.519925720124128,16.423071977282884,16.176227885434912,0.01882958947568439,0.10866741959141045,0.023643121521512662,14.470389723711845,16.664167331786576,16.328060056461297,0.015080047510120034,0.11374013857105761,0.020603423094503644
1,HD 190360 b,1.9692844439733275,29.120202020276338,0.15461130483296587,0.13934567946889534,8.705350784280231,64.32478039046924,0.07408691195667289,14.961265469170076,0.060194054108203256,15.186735216301164,0.03598842637041262,15.74521205932717,0.025275736512155034,16.128859653614583,0.018622626817662056,16.460516850993535,0.08940521246745396,14.75721210310712,0.09754685072507857,14.66258606992768,0.10300338865201793,14.603490420715746,0.10525063045932025,14.580057437174865,0.11007926638434862,14.531355385667535,0.03704539747558524,15.713783554929403,0.04320865417690668,15.546692353306241,0.04789331837500202,15.43493187970119,0.04986850841445612,15.391053255846622,0.05409073598394852,15.302811975364248,0.025070330864792885,16.137719038151715,0.022393760195911317,16.260301643993614,0.022017162099059035,16.278715852409256,0.021662864259047978,16.29632950609471,0.020909147615800254,16.33477838038028,0.025502938463677613,16.119143644645312,0.024554161682310408,16.160306424045892,0.021427954435683166,16.308167416557076,0.020896925573882418,16.335413212249044,0.020926505811855373,16.333877406142104,0.05301974842843224,15.324525045273651,0.03656145346452308,15.728060571222013,0.02309999975941267,16.226589263684073,0.01808518190027606,16.492311999001718,0.014641308192433162,16.721669496063377,0.06876553270308086,15.042192172930138,0.051982790184809696,15.345970235560598,0.030884984657998334,15.911250727257471,0.022033033627237544,16.27793345890431,0.01622960198891763,16.6098495285631,0.0723588880466268,14.986889491232251,0.057141707573088174,15.243236166308463,0.03369953284502282,15.816559500687378,0.023757722362841575,16.19610719515758,0.01737941861146427,16.53553109202854,14.75721210310712,16.137719038151715,15.183358609101894,0.025070330864792885,0.08940521246745396,0.06089264056575655,14.66258606992768,16.260301643993614,15.44633129443342,0.022393760195911317,0.09754685072507857,0.04759572218085819,14.603490420715746,16.308167416557076,15.863905113972425,0.021427954435683166,0.10300338865201793,0.03229225875151058,14.580057437174865,16.492311999001718,16.237020327030947,0.01808518190027606,0.10525063045932025,0.02289537799503956,14.531355385667535,16.721669496063377,16.397647615686907,0.014641308192433162,0.11007926638434862,0.019765887216731157
2,HD 190360 b,2.03275096222783,58.240404040552676,0.15632105631818308,0.14357405123243483,8.969510100796201,66.70142958835166,0.07198957095877649,15.016326417340922,0.05849997695918084,15.241611142956044,0.03500360200712074,15.799218537419943,0.0245967844978636,16.182304540224933,0.018113308506728147,16.51450592026692,0.08687958529203324,14.812206032524017,0.09462876633473032,14.719442434841756,0.09981237220856898,14.661539436911914,0.10194416143116648,14.638594485994144,0.10653595149291416,14.590759908039242,0.03613940991942272,15.764547737615525,0.042228928308497345,15.59547523058278,0.04672519065742174,15.485622675160029,0.04861854931306715,15.442495390127144,0.052674665610392295,15.355495912287623,0.023555206607560986,16.22928308584026,0.021113971334394434,16.348075561546285,0.02076170906769444,16.366342628001792,0.0205503049593734,16.377454702936003,0.0199249670974496,16.41100634826216,0.024739416582953262,16.176026746361824,0.022275152839865833,16.289948649009762,0.02018915035060255,16.396705274829515,0.01912267272925129,16.455628899380155,0.01984049785046932,16.415618966658275,0.052092107678147016,15.367570556519933,0.0358680221511183,15.772731807294456,0.022653719535271108,16.27165158198761,0.017376001665927333,16.559625756666133,0.014278078751232968,16.772825948044957,0.06720612155085243,15.090978297799161,0.05087607958085295,15.393216285587204,0.03022813457173813,15.958472013101181,0.021620783075348923,16.32232183188956,0.01598131007833893,16.650469435504956,0.07052258383561602,15.03867984108376,0.055742054094989425,15.294042959467863,0.033075453789541825,15.860735852168004,0.023321764873995794,16.24009684914556,0.017028119400425482,16.58158366360915,14.812206032524017,16.22928308584026,15.229274427159547,0.023555206607560986,0.08687958529203324,0.05964911461449972,14.719442434841756,16.348075561546285,15.494345758084993,0.021113971334394434,0.09462876633473032,0.046552503944675146,14.661539436911914,16.396705274829515,15.909603932634592,0.02018915035060255,0.09981237220856898,0.03165179418063998,14.638594485994144,16.559625756666133,16.28120934051756,0.017376001665927333,0.10194416143116648,0.022471273974672357,14.590759908039242,16.772825948044957,16.4650624434626,0.014278078751232968,0.10653595149291416,0.018976903178598733
3,HD 190360 b,2.0962174804823306,87.36060606082901,0.15793848890454465,0.14747593596165728,9.213272773719906,69.02801187368902,0.0699333439473344,15.0701421302133,0.0568394913780534,15.29522741025271,0.034038536346569837,15.85192567484939,0.023931578032553122,16.234424526216525,0.01761443056134809,16.567181348122464,0.08443457070801003,14.865552118765152,0.09180372232653594,14.774702141063212,0.09672282472684099,14.718030439532953,0.09874305009466453,14.695586522584769,0.10310529745019366,14.648650419128382,0.0353250070004151,15.811647226379913,0.04131032206711301,15.641706415658408,0.045624062924112085,15.533867973966707,0.04743765808043944,15.491544766649909,0.05133117125715614,15.405899932950646,0.021883269860338957,16.331572327780556,0.020100933757878102,16.423812286919865,0.019771330946691607,16.441763103594784,0.019665086412284854,16.447613220028728,0.019085637177442067,16.480086209026524,0.024122389408864305,16.225802057795917,0.020410767091897927,16.407204550379934,0.01913156359178091,16.477476703683266,0.017639624088138947,16.565629553352146,0.019067045943137875,16.481144335277254,0.051211510328721684,15.408433907277427,0.035210876372260926,15.81516078167332,0.022246010361708157,16.313722529917072,0.016791077331601765,16.619156463388897,0.013910726243294135,16.82347835788469,0.06566255181703637,15.138558476515954,0.04980477926633599,15.438675318704995,0.02959837037331156,16.00368336700038,0.021210013728597984,16.36550049378785,0.015721318975172528,16.690630419499634,0.06870408195929933,15.08939651574292,0.054377460736324185,15.343305559142523,0.0324391404508103,15.904179522677616,0.022881550521594213,16.28313924234915,0.016682091739540418,16.626226604909363,14.865552118765152,16.331572327780556,15.27349619189669,0.021883269860338957,0.08443457070801003,0.05843703107287902,14.774702141063212,16.423812286919865,15.540190867181702,0.020100933757878102,0.09180372232653594,0.0455575506667245,14.718030439532953,16.477476703683266,15.953931444838998,0.01913156359178091,0.09672282472684099,0.03101875541206093,14.695586522584769,16.619156463388897,16.3243198680685,0.016791077331601765,0.09874305009466453,0.0220457821250961,14.648650419128382,16.82347835788469,16.52416284169986,0.013910726243294135,0.10310529745019366,0.018340738252242982
4,HD 190360 b,2.159683998735817,116.48080808063969,0.15946284173368486,0.1510526536837369,9.436721269186211,71.30875570005084,0.06791617119388522,15.122777485467637,0.05521085175521428,15.347649353418884,0.0330921260532926,15.90339879650104,0.02327930715943723,16.2852853447336,0.017125397722146357,16.61860880543047,0.08206539812481799,14.917310269552825,0.08906718510575838,14.828416153850574,0.09372968972678893,14.773017522931974,0.09564260534688891,14.751081976446319,0.0997826447179562,14.705072944794695,0.03464701550151566,15.853545895455504,0.04045032370185585,15.685405467933567,0.044582142752522355,15.579808126015035,0.04631818714728124,15.538331588514115,0.05005302244840093,15.45413470276737,0.020254351082500545,16.43641463731439,0.01919041571599417,16.4949995143347,0.01901706050134898,16.504852000970384,0.018945253849236482,16.508959399386704,0.01836831097522398,16.542537412945478,0.023618481288790214,16.269580550763237,0.01919733430259841,16.494608151983968,0.01824385586196082,16.549918890442033,0.01667710455463161,16.647408842614254,0.01873170872046647,16.521266981769532,0.05039024001776615,15.446844403934783,0.03459930627082537,15.855041993614424,0.02186710440242462,16.353232275265164,0.016404098638770844,16.66532954124181,0.013473896026776998,16.878977492056023,0.06412220779784028,15.185189303457658,0.04877352489325633,15.482250112741678,0.029023415220713177,16.045839183716268,0.020816119492439153,16.4067110407929,0.015430954579271848,16.731728489079202,0.06688783539408456,15.13934261724243,0.053050730273140514,15.390982054927328,0.03175179712719636,15.948289693753306,0.022417056316257337,16.32626401425378,0.016331747797106,16.670128809609544,14.917310269552825,16.43641463731439,15.31601685369622,0.020254351082500545,0.08206539812481799,0.057256223907803216,14.828416153850574,16.4949995143347,15.583827790337622,0.01919041571599417,0.08906718510575838,0.04461192429755609,14.773017522931974,16.549918890442033,15.997064438734787,0.01824385586196082,0.09372968972678893,0.030387606173954772,14.751081976446319,16.66532954124181,16.36648752752334,0.016404098638770844,0.09564260534688891,0.021616587904348245,14.705072944794695,16.878977492056023,16.580573109187974,0.013473896026776998,0.0997826447179562,0.01774685434868517
5,HD 190360 b,2.2231505169903176,145.60101010091603,0.16089349144328088,0.15430577417926486,9.639953656189812,73.54761163910227,0.06593615575210758,15.17429629815111,0.05361245902228963,15.398941037538576,0.032163364938763324,15.953701659684885,0.022639243928407073,16.334950558691048,0.016645666796019896,16.668852363515857,0.0797676405692251,14.967538489960733,0.08641453360246897,14.880638380020752,0.09082827132460507,14.826552734237152,0.09263810288281597,14.805131224182501,0.09656320721132913,14.76007615126844,0.03409897180912274,15.890252146168756,0.03964312615986877,15.726685619385998,0.04359295349079319,15.623564620431381,0.04525371987775343,15.582969645229207,0.048833978190418646,15.500300093528638,0.018768180100508024,16.538549950029857,0.018314481232961394,16.565118801889735,0.018434105973213887,16.55805015625662,0.018332346296273262,16.564060224714996,0.017748754000706066,16.599185680571324,0.023196708408638436,16.308539447595148,0.018589974581611952,16.548908365908744,0.01749921848878317,16.614558721733612,0.0162081882457413,16.69776917568249,0.018736742206339554,16.54037015206175,0.04962206250879487,15.482918327095508,0.03403437848661218,15.892310795260336,0.021512231421502947,16.390391702700388,0.01620597217353459,16.69791763362802,0.012985861517924323,16.938428437752194,0.06258607793779898,15.23091101427057,0.04777518831550874,15.524099336820376,0.02849773334361261,16.08507955976468,0.020440914430800445,16.445854555296794,0.01511644370790738,16.77348127796273,0.06507474328059569,15.188574197054002,0.051755244278250165,15.437219448939635,0.031012762698395768,15.993254215658139,0.021927123744067672,16.369651186997256,0.015976117651369387,16.71342723052636,14.967538489960733,16.538549950029857,15.35691467068304,0.018768180100508024,0.0797676405692251,0.05610407022329693,14.880638380020752,16.565118801889735,15.625392478103187,0.018314481232961394,0.08641453360246897,0.043709157237688756,14.826552734237152,16.614558721733612,16.03916688771141,0.01749921848878317,0.09082827132460507,0.02975524802100419,14.805131224182501,16.69791763362802,16.407752871147025,0.01620597217353459,0.09263810288281597,0.02118401908743406,14.76007615126844,16.938428437752194,16.63401902204359,0.012985861517924323,0.09656320721132913,0.01719721039836298
6,HD 190360 b,2.2866170352448183,174.72121212119237,0.16222993019204088,0.15723706476444735,9.823080344379436,75.74828115022213,0.06399153909481384,15.224761492352314,0.052042837751932795,15.44916545818377,0.03125132833785888,16.002896677309057,0.022010727786015215,16.383481874803945,0.01617473851362706,16.71797471060295,0.0775371944279536,15.0162926751295,0.08384117054608667,14.931424549032945,0.08801421814027267,14.87868579335193,0.08972488539189746,14.857785601039733,0.09344220240054102,14.813710216561677,0.03363820621278974,15.922985810201304,0.03888069448348864,15.765732847580818,0.04265106846720077,15.665243093446326,0.044238829021999236,15.625558824443821,0.04766861357195553,15.544486579763987,0.017452111258367542,16.635447949263245,0.017474502619744148,16.634055823754835,0.017933315237683423,16.605916424909687,0.017771296079021528,16.61577012544629,0.017202159919509196,16.651110429817148,0.022828285698459776,16.343884633829493,0.018345398018428594,16.58125003529137,0.016860348912876865,16.67290148722315,0.016024905378673918,16.728079197099937,0.01882765263429891,16.553077439015492,0.04888772355744889,15.517068344364862,0.033511335496663824,15.927088542408361,0.02118024753680608,16.425240303044028,0.016129143875265806,16.721039591900396,0.012523913279817363,16.99571775236129,0.06106476580428573,15.275591142134648,0.04679440726587,15.564583005368817,0.02799230241398068,16.12247132824435,0.02007656029402509,16.483344613180428,0.014801565383591411,16.81429876188986,0.06327733212184658,15.236947480977882,0.05047779870179586,15.48231686321575,0.03024838908311532,16.03831225498049,0.02142396727988391,16.412818140750495,0.015620349510075307,16.75584101390954,15.0162926751295,16.635447949263245,15.396329743249755,0.017452111258367542,0.0775371944279536,0.05497624468086731,14.931424549032945,16.634055823754835,15.665157926474818,0.017474502619744148,0.08384117054608667,0.04283755087467932,14.87868579335193,16.67290148722315,16.08039179161242,0.016860348912876865,0.08801421814027267,0.029120345748548,14.857785601039733,16.728079197099937,16.44808137696546,0.016024905378673918,0.08972488539189746,0.0207502637869545,14.813710216561677,16.99571775236129,16.68454257021005,0.012523913279817363,0.09344220240054102,0.016688449216568126
7,HD 190360 b,2.3500835534993207,203.8414141414687,0.163471746876658,0.15984844701197953,9.986221380278465,77.91424283832913,0.06208061679212979,15.274236435173446,0.050500562178737315,15.498385961093701,0.030355127107152314,16.051046353636846,0.02139312520527171,16.430940910702034,0.015712134374962782,16.766038531318475,0.07537026973827499,15.063626319147774,0.08134284146967048,14.980828145220935,0.08528349883755303,14.929463969520473,0.08689863546288097,14.909094100670725,0.0904151916327768,14.866022975231461,0.03322528843243675,15.952954593537365,0.03815571099384069,15.80272761648008,0.041751602791445366,15.704943612617841,0.04326862495501717,15.666193758362972,0.046552030091060896,15.586779930732861,0.01632922090381952,16.72421283234089,0.016673496987198968,16.70155975454472,0.017433486695687617,16.653165856381683,0.01721240058959979,16.667022880512647,0.01670614858152814,16.699435643949215,0.02248728461544123,16.37678395132493,0.018238967076249356,16.604125894570213,0.016293354303644668,16.726600239330946,0.01593489309860951,16.750753607272063,0.01877026155701619,16.572950682000098,0.04816945692257845,15.549697118084536,0.03302574980699828,15.959494776777763,0.02087022213459885,16.457808814129617,0.01611118888133207,16.738807520060018,0.01215952154901201,17.04433527621167,0.05956800011727356,15.319093943689042,0.045817008066323904,15.604059679106257,0.027480243146729845,16.159075065346354,0.0197157008597783,16.51959594271977,0.014508260830601,16.85258810611901,0.06150709848274814,15.284313392436133,0.049206188629584764,15.526577175186551,0.029483102065066276,16.082693553282194,0.020918913973865652,16.455278658131387,0.015269226522791488,16.797083897979604,15.063626319147774,16.72421283234089,15.434395530886789,0.01632922090381952,0.07537026973827499,0.05386872851992601,14.980828145220935,16.70155975454472,15.703393647793169,0.016673496987198968,0.08134284146967048,0.0419863595300823,14.929463969520473,16.726600239330946,16.120884309314274,0.016293354303644668,0.08528349883755303,0.02848167260589806,14.909094100670725,16.750753607272063,16.48743730042558,0.01593489309860951,0.08689863546288097,0.020317307416821976,14.866022975231461,17.04433527621167,16.732737087633843,0.01215952154901201,0.0904151916327768,0.01620914147824546
8,HD 190360 b,2.4135500717538214,232.96161616174504,0.16461861108199013,0.1621419610299728,10.129504215680278,80.04877643800867,0.06020174251755716,15.322784986063471,0.04898425833609852,15.546666298798154,0.029473907601069903,16.09821334665613,0.020785829016396935,16.47738926472366,0.015257396318466756,16.813106572419066,0.07326336817066063,15.109590438881986,0.07891562168561457,15.028900185467407,0.08263238914801113,14.978931866696517,0.08415536830809882,14.95910307832209,0.08747807752413556,14.917059565580654,0.03282444781882079,15.98131406837485,0.037461542608279094,15.837843498449505,0.040890130061966116,15.742761411037742,0.04233867566195786,15.704964467588109,0.04547978361629294,15.627261666566701,0.015420815454670648,16.80153929122951,0.01591422172892762,16.767344129189812,0.016860768619174318,16.70461421941317,0.016610436689814333,16.720855015300447,0.016240445840830023,16.74531277205814,0.02215016779662278,16.40836508957593,0.018066795274131492,16.62960483257634,0.015767537186310236,16.77739798112565,0.015763502276024507,16.7776758564053,0.018351373619498044,16.612636197900915,0.047451084978521,15.581192273135745,0.03257363701066917,15.989642009805255,0.020581330498058156,16.488124024204087,0.016095495753561253,16.755046746329313,0.011957835170602662,17.077676234112896,0.058104543702040774,15.361282403405063,0.044830026801391025,15.642885144636455,0.02693706237790398,16.195932060971796,0.019351624894131284,16.555014047886544,0.014256495491967325,16.8867756881845,0.059774393291438986,15.330519699071907,0.04792921859966797,15.57030676926918,0.02873903252646608,16.125627281119197,0.020422209806765988,16.496550806936874,0.014927075072667936,16.836870848356106,15.109590438881986,16.80153929122951,15.471237338270404,0.015420815454670648,0.07326336817066063,0.052777814340280886,15.028900185467407,16.767344129189812,15.74036432154298,0.01591422172892762,0.07891562168561457,0.041145784704835056,14.978931866696517,16.77739798112565,16.160779671045496,0.015767537186310236,0.08263238914801113,0.02783804745218503,14.95910307832209,16.7776758564053,16.52578242741171,0.015763502276024507,0.08415536830809882,0.019886917350448636,14.917059565580654,17.077676234112896,16.7792096722386,0.011957835170602662,0.08747807752413556,0.01574892107964839
9,HD 190360 b,2.477016590008322,262.0818181820214,0.1656702593764242,0.16411973614985562,10.253061876431753,82.15498475613711,0.05835327526772177,15.37047264296238,0.047492558204504515,15.594071826989461,0.028606823648137117,16.14446163936443,0.020188233913606295,16.52288991585738,0.014810071796103988,16.85924282637271,0.07121315374666676,15.154235187691459,0.0765558294260984,15.075690070822173,0.0800572927273176,15.027133487070166,0.0814912893328368,15.007857763242047,0.08462695676775427,14.966863926894394,0.0324099468853229,16.008939937873173,0.036792829366873274,15.871227770256462,0.04006274414561584,15.778784002366598,0.04144504826598875,15.741954111752936,0.04444790686612258,15.66600745095867,0.014731180388108877,16.86504186704965,0.01520060262652404,16.8309837214792,0.016172949668088556,16.76366264865724,0.01594152816255793,16.779310859274634,0.015792145530573357,16.78953289228022,0.021800178023746678,16.439485635765056,0.017689101358997934,16.66637130995943,0.015259225694007466,16.82680449468129,0.015390320706990599,16.81751656147707,0.017446274991608935,16.68137895203713,0.046721632104645916,15.611840722676645,0.03215041524898676,16.017669269693677,0.020312992992284604,16.51620093938051,0.01604125684488166,16.772539754634007,0.01195335799990145,17.09191091934943,0.05667904580274555,15.402079410490883,0.043826551955860805,15.681292476165897,0.02634980991947761,16.233692019421206,0.01898106749333062,16.589834152468107,0.014057056387568797,16.915899768765577,0.058085043247928875,15.375474943477192,0.04664070956683013,15.613722863795147,0.02803059282154974,16.166555029131583,0.019941055273307202,16.536265392888712,0.014596542431083865,16.875010750916978,15.154235187691459,16.86504186704965,15.506960066583764,0.014731180388108877,0.07121315374666676,0.05170033895369573,15.075690070822173,16.8309837214792,15.77626012321118,0.01520060262652404,0.0765558294260984,0.04030969066136704,15.027133487070166,16.82680449468129,16.200123524276393,0.015259225694007466,0.0800572927273176,0.027190201370513676,15.007857763242047,16.81751656147707,16.56304977267841,0.015390320706990599,0.0814912893328368,0.019461061383318913,14.966863926894394,17.09191091934943,16.824387859326464,0.01195335799990145,0.08462695676775427,0.015301108663338673
